Species,PlotID,Date,Year,Replicate,Birds,Nests
PECO,10A,7/3/2016,2016,8,0,0
PECO,10B,7/3/2016,2016,8,,
PECO,10C,7/3/2016,2016,8,2,0
PECO,10D,7/3/2016,2016,8,6,5
PECO,10E,7/3/2016,2016,8,1,0
PECO,10F,7/3/2016,2016,8,0,0
PECO,10G,7/3/2016,2016,8,0,0
PECO,10H,7/3/2016,2016,8,0,0
PECO,10I,7/3/2016,2016,8,0,0
PECO,11,7/3/2016,2016,8,0,0
BLKI,18,6/17/2017,2017,1,0,0
BLKI,1,6/17/2017,2017,1,2,2
BLKI,2,6/17/2017,2017,1,0,0
BLKI,2A,6/17/2017,2017,1,0,0
BLKI,3A,6/17/2017,2017,1,0,0
BLKI,3C,6/17/2017,2017,1,0,0
BLKI,4,6/17/2017,2017,1,0,0
BLKI,5A,6/17/2017,2017,1,0,0
BLKI,5B,6/17/2017,2017,1,0,0
BLKI,6A,6/17/2017,2017,1,0,0
BLKI,6B,6/17/2017,2017,1,0,0
BLKI,7A,6/17/2017,2017,1,0,0
BLKI,7B,6/17/2017,2017,1,12,7
BLKI,7C,6/17/2017,2017,1,0,0
BLKI,7D,6/17/2017,2017,1,4,4
BLKI,7E,6/17/2017,2017,1,0,0
BLKI,7F,6/17/2017,2017,1,0,0
BLKI,7G,6/17/2017,2017,1,0,0
BLKI,7H,6/17/2017,2017,1,7,4
BLKI,7.1 A,6/17/2017,2017,1,13,9
BLKI,8,6/17/2017,2017,1,1,1
BLKI,9,6/17/2017,2017,1,34,31
BLKI,10A,6/17/2017,2017,1,0,0
BLKI,10B,6/17/2017,2017,1,16,14
BLKI,10C,6/17/2017,2017,1,46,40
BLKI,10D,6/17/2017,2017,1,64,60
BLKI,10E,6/17/2017,2017,1,36,24
BLKI,10F,6/17/2017,2017,1,43,32
BLKI,10G,6/17/2017,2017,1,70,48
BLKI,10H,6/17/2017,2017,1,80,61
BLKI,10I,6/17/2017,2017,1,39,28
BLKI,11,6/17/2017,2017,1,19,18
COMU,18,6/17/2017,2017,1,0,
COMU,1,6/17/2017,2017,1,0,
COMU,2,6/17/2017,2017,1,0,
COMU,2A,6/17/2017,2017,1,0,
COMU,3A,6/17/2017,2017,1,0,
COMU,3C,6/17/2017,2017,1,0,
COMU,4,6/17/2017,2017,1,0,
COMU,5A,6/17/2017,2017,1,0,
COMU,5B,6/17/2017,2017,1,0,
COMU,6A,6/17/2017,2017,1,0,
COMU,6B,6/17/2017,2017,1,0,
COMU,7A,6/17/2017,2017,1,0,
COMU,7B,6/17/2017,2017,1,0,
COMU,7C,6/17/2017,2017,1,0,
COMU,7D,6/17/2017,2017,1,0,
COMU,7E,6/17/2017,2017,1,0,
COMU,7F,6/17/2017,2017,1,0,
COMU,7G,6/17/2017,2017,1,0,
COMU,7H,6/17/2017,2017,1,0,
COMU,7.1 A,6/17/2017,2017,1,0,
COMU,8,6/17/2017,2017,1,0,
COMU,9,6/17/2017,2017,1,0,
COMU,10A,6/17/2017,2017,1,0,
COMU,10B,6/17/2017,2017,1,0,
COMU,10C,6/17/2017,2017,1,0,
COMU,10D,6/17/2017,2017,1,3,
COMU,10E,6/17/2017,2017,1,0,
COMU,10F,6/17/2017,2017,1,2,
COMU,10G,6/17/2017,2017,1,0,
COMU,10H,6/17/2017,2017,1,0,
COMU,10I,6/17/2017,2017,1,0,
COMU,11,6/17/2017,2017,1,0,
PECO,18,6/17/2017,2017,1,0,0
PECO,1,6/17/2017,2017,1,0,0
PECO,2,6/17/2017,2017,1,0,0
PECO,2A,6/17/2017,2017,1,0,0
PECO,3A,6/17/2017,2017,1,0,0
PECO,3C,6/17/2017,2017,1,0,0
PECO,4,6/17/2017,2017,1,0,0
PECO,5A,6/17/2017,2017,1,0,0
PECO,5B,6/17/2017,2017,1,0,0
PECO,6A,6/17/2017,2017,1,0,0
PECO,6B,6/17/2017,2017,1,0,0
PECO,7A,6/17/2017,2017,1,0,0
PECO,7B,6/17/2017,2017,1,0,0
PECO,7C,6/17/2017,2017,1,0,0
PECO,7D,6/17/2017,2017,1,0,0
PECO,7E,6/17/2017,2017,1,0,0
PECO,7F,6/17/2017,2017,1,0,0
PECO,7G,6/17/2017,2017,1,0,0
PECO,7H,6/17/2017,2017,1,1,0
PECO,7.1 A,6/17/2017,2017,1,0,0
PECO,8,6/17/2017,2017,1,0,0
PECO,9,6/17/2017,2017,1,0,0
PECO,10A,6/17/2017,2017,1,0,0
PECO,10B,6/17/2017,2017,1,0,0
PECO,10C,6/17/2017,2017,1,0,0
PECO,10D,6/17/2017,2017,1,15,7
PECO,10E,6/17/2017,2017,1,0,0
PECO,10F,6/17/2017,2017,1,0,0
PECO,10G,6/17/2017,2017,1,7,3
PECO,10H,6/17/2017,2017,1,1,0
PECO,10I,6/17/2017,2017,1,0,0
PECO,11,6/17/2017,2017,1,0,0
BLKI,18,6/19/2017,2017,2,0,0
BLKI,1,6/19/2017,2017,2,0,0
BLKI,2,6/19/2017,2017,2,0,0
BLKI,2A,6/19/2017,2017,2,0,0
BLKI,3A,6/19/2017,2017,2,0,0
BLKI,3C,6/19/2017,2017,2,0,0
BLKI,4,6/19/2017,2017,2,0,0
BLKI,5A,6/19/2017,2017,2,0,2
BLKI,5B,6/19/2017,2017,2,0,0
BLKI,6A,6/19/2017,2017,2,0,0
BLKI,6B,6/19/2017,2017,2,0,0
BLKI,7A,6/19/2017,2017,2,0,0
BLKI,7B,6/19/2017,2017,2,1,1
BLKI,7C,6/19/2017,2017,2,0,0
BLKI,7D,6/19/2017,2017,2,4,4
BLKI,7E,6/19/2017,2017,2,0,0
BLKI,7F,6/19/2017,2017,2,0,0
BLKI,7G,6/19/2017,2017,2,0,0
BLKI,7H,6/19/2017,2017,2,0,0
BLKI,7.1 A,6/19/2017,2017,2,3,2
BLKI,8,6/19/2017,2017,2,0,0
BLKI,9,6/19/2017,2017,2,23,40
BLKI,10A,6/19/2017,2017,2,0,0
BLKI,10B,6/19/2017,2017,2,10,15
BLKI,10C,6/19/2017,2017,2,35,28
BLKI,10D,6/19/2017,2017,2,54,47
BLKI,10E,6/19/2017,2017,2,31,27
BLKI,10F,6/19/2017,2017,2,33,23
BLKI,10G,6/19/2017,2017,2,53,46
BLKI,10H,6/19/2017,2017,2,57,68
BLKI,10I,6/19/2017,2017,2,22,32
BLKI,11,6/19/2017,2017,2,18,20
COMU,18,6/19/2017,2017,2,0,
COMU,1,6/19/2017,2017,2,0,
COMU,2,6/19/2017,2017,2,0,
COMU,2A,6/19/2017,2017,2,0,
COMU,3A,6/19/2017,2017,2,0,
COMU,3C,6/19/2017,2017,2,0,
COMU,4,6/19/2017,2017,2,0,
COMU,5A,6/19/2017,2017,2,0,
COMU,5B,6/19/2017,2017,2,0,
COMU,6A,6/19/2017,2017,2,0,
COMU,6B,6/19/2017,2017,2,0,
COMU,7A,6/19/2017,2017,2,0,
COMU,7B,6/19/2017,2017,2,0,
COMU,7C,6/19/2017,2017,2,0,
COMU,7D,6/19/2017,2017,2,0,
COMU,7E,6/19/2017,2017,2,0,
COMU,7F,6/19/2017,2017,2,0,
COMU,7G,6/19/2017,2017,2,0,
COMU,7H,6/19/2017,2017,2,0,
COMU,7.1 A,6/19/2017,2017,2,0,
COMU,8,6/19/2017,2017,2,0,
COMU,9,6/19/2017,2017,2,0,
COMU,10A,6/19/2017,2017,2,0,
COMU,10B,6/19/2017,2017,2,0,
COMU,10C,6/19/2017,2017,2,1,
COMU,10D,6/19/2017,2017,2,3,
COMU,10E,6/19/2017,2017,2,2,
COMU,10F,6/19/2017,2017,2,0,
COMU,10G,6/19/2017,2017,2,1,
COMU,10H,6/19/2017,2017,2,0,
COMU,10I,6/19/2017,2017,2,1,
COMU,11,6/19/2017,2017,2,0,
PECO,18,6/19/2017,2017,2,0,0
PECO,1,6/19/2017,2017,2,0,0
PECO,2,6/19/2017,2017,2,0,0
PECO,2A,6/19/2017,2017,2,0,0
PECO,3A,6/19/2017,2017,2,0,0
PECO,3C,6/19/2017,2017,2,0,0
PECO,4,6/19/2017,2017,2,0,0
PECO,5A,6/19/2017,2017,2,0,0
PECO,5B,6/19/2017,2017,2,0,0
PECO,6A,6/19/2017,2017,2,0,0
PECO,6B,6/19/2017,2017,2,0,0
PECO,7A,6/19/2017,2017,2,0,0
PECO,7B,6/19/2017,2017,2,0,0
PECO,7C,6/19/2017,2017,2,0,0
PECO,7D,6/19/2017,2017,2,0,0
PECO,7E,6/19/2017,2017,2,0,0
PECO,7F,6/19/2017,2017,2,0,0
PECO,7G,6/19/2017,2017,2,0,0
PECO,7H,6/19/2017,2017,2,0,0
PECO,7.1 A,6/19/2017,2017,2,0,0
PECO,8,6/19/2017,2017,2,0,0
PECO,9,6/19/2017,2017,2,0,0
PECO,10A,6/19/2017,2017,2,0,0
PECO,10B,6/19/2017,2017,2,0,0
PECO,10C,6/19/2017,2017,2,2,0
PECO,10D,6/19/2017,2017,2,23,7
PECO,10E,6/19/2017,2017,2,1,0
PECO,10F,6/19/2017,2017,2,4,0
PECO,10G,6/19/2017,2017,2,6,3
PECO,10H,6/19/2017,2017,2,0,0
PECO,10I,6/19/2017,2017,2,0,0
PECO,11,6/19/2017,2017,2,0,0
BLKI,18,6/21/2017,2017,3,0,0
BLKI,1,6/21/2017,2017,3,0,0
BLKI,2,6/21/2017,2017,3,0,0
BLKI,2A,6/21/2017,2017,3,0,0
BLKI,3A,6/21/2017,2017,3,0,0
BLKI,3C,6/21/2017,2017,3,0,0
BLKI,4,6/21/2017,2017,3,0,0
BLKI,5A,6/21/2017,2017,3,0,0
BLKI,5B,6/21/2017,2017,3,1,1
BLKI,6A,6/21/2017,2017,3,0,0
BLKI,6B,6/21/2017,2017,3,0,0
BLKI,7A,6/21/2017,2017,3,0,0
BLKI,7B,6/21/2017,2017,3,2,4
BLKI,7C,6/21/2017,2017,3,0,0
BLKI,7D,6/21/2017,2017,3,5,4
BLKI,7E,6/21/2017,2017,3,0,0
BLKI,7F,6/21/2017,2017,3,0,0
BLKI,7G,6/21/2017,2017,3,0,0
BLKI,7H,6/21/2017,2017,3,3,1
BLKI,7.1 A,6/21/2017,2017,3,0,0
BLKI,8,6/21/2017,2017,3,0,0
BLKI,9,6/21/2017,2017,3,29,35
BLKI,10A,6/21/2017,2017,3,0,0
BLKI,10B,6/21/2017,2017,3,15,4
BLKI,10C,6/21/2017,2017,3,32,26
BLKI,10D,6/21/2017,2017,3,39,31
BLKI,10E,6/21/2017,2017,3,15,8
BLKI,10F,6/21/2017,2017,3,28,21
BLKI,10G,6/21/2017,2017,3,53,30
BLKI,10H,6/21/2017,2017,3,47,35
BLKI,10I,6/21/2017,2017,3,8,35
BLKI,11,6/21/2017,2017,3,15,19
COMU,18,6/21/2017,2017,3,0,
COMU,1,6/21/2017,2017,3,0,
COMU,2,6/21/2017,2017,3,0,
COMU,2A,6/21/2017,2017,3,0,
COMU,3A,6/21/2017,2017,3,0,
COMU,3C,6/21/2017,2017,3,0,
COMU,4,6/21/2017,2017,3,0,
COMU,5A,6/21/2017,2017,3,0,
COMU,5B,6/21/2017,2017,3,0,
COMU,6A,6/21/2017,2017,3,0,
COMU,6B,6/21/2017,2017,3,0,
COMU,7A,6/21/2017,2017,3,0,
COMU,7B,6/21/2017,2017,3,0,
COMU,7C,6/21/2017,2017,3,0,
COMU,7D,6/21/2017,2017,3,0,
COMU,7E,6/21/2017,2017,3,0,
COMU,7F,6/21/2017,2017,3,0,
COMU,7G,6/21/2017,2017,3,0,
COMU,7H,6/21/2017,2017,3,0,
COMU,7.1 A,6/21/2017,2017,3,0,
COMU,8,6/21/2017,2017,3,0,
COMU,9,6/21/2017,2017,3,25,
COMU,10A,6/21/2017,2017,3,0,
COMU,10B,6/21/2017,2017,3,0,
COMU,10C,6/21/2017,2017,3,0,
COMU,10D,6/21/2017,2017,3,13,
COMU,10E,6/21/2017,2017,3,1,
COMU,10F,6/21/2017,2017,3,2,
COMU,10G,6/21/2017,2017,3,7,
COMU,10H,6/21/2017,2017,3,7,
COMU,10I,6/21/2017,2017,3,78,
COMU,11,6/21/2017,2017,3,0,
PECO,18,6/21/2017,2017,3,0,0
PECO,1,6/21/2017,2017,3,0,0
PECO,2,6/21/2017,2017,3,0,0
PECO,2A,6/21/2017,2017,3,0,0
PECO,3A,6/21/2017,2017,3,0,0
PECO,3C,6/21/2017,2017,3,0,0
PECO,4,6/21/2017,2017,3,0,0
PECO,5A,6/21/2017,2017,3,0,0
PECO,5B,6/21/2017,2017,3,0,0
PECO,6A,6/21/2017,2017,3,0,0
PECO,6B,6/21/2017,2017,3,0,0
PECO,7A,6/21/2017,2017,3,0,0
PECO,7B,6/21/2017,2017,3,0,0
PECO,7C,6/21/2017,2017,3,0,0
PECO,7D,6/21/2017,2017,3,0,0
PECO,7E,6/21/2017,2017,3,0,0
PECO,7F,6/21/2017,2017,3,0,0
PECO,7G,6/21/2017,2017,3,0,0
PECO,7H,6/21/2017,2017,3,0,0
PECO,7.1 A,6/21/2017,2017,3,0,0
PECO,8,6/21/2017,2017,3,0,0
PECO,9,6/21/2017,2017,3,0,0
PECO,10A,6/21/2017,2017,3,0,0
PECO,10B,6/21/2017,2017,3,0,0
PECO,10C,6/21/2017,2017,3,2,0
PECO,10D,6/21/2017,2017,3,15,7
PECO,10E,6/21/2017,2017,3,0,0
PECO,10F,6/21/2017,2017,3,0,0
PECO,10G,6/21/2017,2017,3,7,6
PECO,10H,6/21/2017,2017,3,0,0
PECO,10I,6/21/2017,2017,3,0,0
PECO,11,6/21/2017,2017,3,0,0
BLKI,18,6/23/2017,2017,4,0,0
BLKI,1,6/23/2017,2017,4,0,4
BLKI,2,6/23/2017,2017,4,0,0
BLKI,2A,6/23/2017,2017,4,0,0
BLKI,3A,6/23/2017,2017,4,0,2
BLKI,3C,6/23/2017,2017,4,0,1
BLKI,4,6/23/2017,2017,4,0,0
BLKI,5A,6/23/2017,2017,4,0,0
BLKI,5B,6/23/2017,2017,4,0,0
BLKI,6A,6/23/2017,2017,4,0,0
BLKI,6B,6/23/2017,2017,4,0,0
BLKI,7A,6/23/2017,2017,4,0,0
BLKI,7B,6/23/2017,2017,4,0,4
BLKI,7C,6/23/2017,2017,4,0,0
BLKI,7D,6/23/2017,2017,4,3,4
BLKI,7E,6/23/2017,2017,4,0,0
BLKI,7F,6/23/2017,2017,4,0,0
BLKI,7G,6/23/2017,2017,4,0,0
BLKI,7H,6/23/2017,2017,4,0,4
BLKI,7.1 A,6/23/2017,2017,4,0,15
BLKI,8,6/23/2017,2017,4,0,1
BLKI,9,6/23/2017,2017,4,2,41
BLKI,10A,6/23/2017,2017,4,0,0
BLKI,10B,6/23/2017,2017,4,12,16
BLKI,10C,6/23/2017,2017,4,25,36
BLKI,10D,6/23/2017,2017,4,44,52
BLKI,10E,6/23/2017,2017,4,8,23
BLKI,10F,6/23/2017,2017,4,21,30
BLKI,10G,6/23/2017,2017,4,32,42
BLKI,10H,6/23/2017,2017,4,44,62
BLKI,10I,6/23/2017,2017,4,7,29
BLKI,11,6/23/2017,2017,4,14,19
COMU,18,6/23/2017,2017,4,0,
COMU,1,6/23/2017,2017,4,0,
COMU,2,6/23/2017,2017,4,0,
COMU,2A,6/23/2017,2017,4,0,
COMU,3A,6/23/2017,2017,4,0,
COMU,3C,6/23/2017,2017,4,0,
COMU,4,6/23/2017,2017,4,0,
COMU,5A,6/23/2017,2017,4,0,
COMU,5B,6/23/2017,2017,4,0,
COMU,6A,6/23/2017,2017,4,0,
COMU,6B,6/23/2017,2017,4,0,
COMU,7A,6/23/2017,2017,4,0,
COMU,7B,6/23/2017,2017,4,0,
COMU,7C,6/23/2017,2017,4,0,
COMU,7D,6/23/2017,2017,4,0,
COMU,7E,6/23/2017,2017,4,0,
COMU,7F,6/23/2017,2017,4,0,
COMU,7G,6/23/2017,2017,4,0,
COMU,7H,6/23/2017,2017,4,0,
COMU,7.1 A,6/23/2017,2017,4,0,
COMU,8,6/23/2017,2017,4,0,
COMU,9,6/23/2017,2017,4,0,
COMU,10A,6/23/2017,2017,4,0,
COMU,10B,6/23/2017,2017,4,0,
COMU,10C,6/23/2017,2017,4,0,
COMU,10D,6/23/2017,2017,4,7,
COMU,10E,6/23/2017,2017,4,0,
COMU,10F,6/23/2017,2017,4,0,
COMU,10G,6/23/2017,2017,4,0,
COMU,10H,6/23/2017,2017,4,0,
COMU,10I,6/23/2017,2017,4,0,
COMU,11,6/23/2017,2017,4,0,
PECO,18,6/23/2017,2017,4,0,0
PECO,1,6/23/2017,2017,4,0,0
PECO,2,6/23/2017,2017,4,0,0
PECO,2A,6/23/2017,2017,4,0,0
PECO,3A,6/23/2017,2017,4,0,0
PECO,3C,6/23/2017,2017,4,0,0
PECO,4,6/23/2017,2017,4,0,0
PECO,5A,6/23/2017,2017,4,0,0
PECO,5B,6/23/2017,2017,4,0,0
PECO,6A,6/23/2017,2017,4,0,0
PECO,6B,6/23/2017,2017,4,0,0
PECO,7A,6/23/2017,2017,4,0,0
PECO,7B,6/23/2017,2017,4,0,0
PECO,7C,6/23/2017,2017,4,0,0
PECO,7D,6/23/2017,2017,4,0,0
PECO,7E,6/23/2017,2017,4,0,0
PECO,7F,6/23/2017,2017,4,0,0
PECO,7G,6/23/2017,2017,4,0,0
PECO,7H,6/23/2017,2017,4,0,0
PECO,7.1 A,6/23/2017,2017,4,0,0
PECO,8,6/23/2017,2017,4,0,0
PECO,9,6/23/2017,2017,4,0,0
PECO,10A,6/23/2017,2017,4,0,0
PECO,10B,6/23/2017,2017,4,0,0
PECO,10C,6/23/2017,2017,4,4,0
PECO,10D,6/23/2017,2017,4,19,8
PECO,10E,6/23/2017,2017,4,0,0
PECO,10F,6/23/2017,2017,4,0,0
PECO,10G,6/23/2017,2017,4,8,6
PECO,10H,6/23/2017,2017,4,0,0
PECO,10I,6/23/2017,2017,4,0,0
PECO,11,6/23/2017,2017,4,0,0
BLKI,18,6/25/2017,2017,5,0,0
BLKI,1,6/25/2017,2017,5,0,4
BLKI,2,6/25/2017,2017,5,0,0
BLKI,2A,6/25/2017,2017,5,0,0
BLKI,3A,6/25/2017,2017,5,0,2
BLKI,3C,6/25/2017,2017,5,0,1
BLKI,4,6/25/2017,2017,5,0,0
BLKI,5A,6/25/2017,2017,5,0,0
BLKI,5B,6/25/2017,2017,5,0,0
BLKI,6A,6/25/2017,2017,5,0,0
BLKI,6B,6/25/2017,2017,5,0,0
BLKI,7A,6/25/2017,2017,5,0,0
BLKI,7B,6/25/2017,2017,5,7,4
BLKI,7C,6/25/2017,2017,5,0,0
BLKI,7D,6/25/2017,2017,5,3,4
BLKI,7E,6/25/2017,2017,5,0,0
BLKI,7F,6/25/2017,2017,5,0,0
BLKI,7G,6/25/2017,2017,5,0,0
BLKI,7H,6/25/2017,2017,5,2,2
BLKI,7.1 A,6/25/2017,2017,5,0,17
BLKI,8,6/25/2017,2017,5,0,1
BLKI,9,6/25/2017,2017,5,7,31
BLKI,10A,6/25/2017,2017,5,0,0
BLKI,10B,6/25/2017,2017,5,14,16
BLKI,10C,6/25/2017,2017,5,10,36
BLKI,10D,6/25/2017,2017,5,30,51
BLKI,10E,6/25/2017,2017,5,4,25
BLKI,10F,6/25/2017,2017,5,12,24
BLKI,10G,6/25/2017,2017,5,33,31
BLKI,10H,6/25/2017,2017,5,38,48
BLKI,10I,6/25/2017,2017,5,13,30
BLKI,11,6/25/2017,2017,5,14,19
COMU,18,6/25/2017,2017,5,0,
COMU,1,6/25/2017,2017,5,0,
COMU,2,6/25/2017,2017,5,0,
COMU,2A,6/25/2017,2017,5,0,
COMU,3A,6/25/2017,2017,5,0,
COMU,3C,6/25/2017,2017,5,0,
COMU,4,6/25/2017,2017,5,0,
COMU,5A,6/25/2017,2017,5,0,
COMU,5B,6/25/2017,2017,5,0,
COMU,6A,6/25/2017,2017,5,0,
COMU,6B,6/25/2017,2017,5,0,
COMU,7A,6/25/2017,2017,5,0,
COMU,7B,6/25/2017,2017,5,2,
COMU,7C,6/25/2017,2017,5,0,
COMU,7D,6/25/2017,2017,5,0,
COMU,7E,6/25/2017,2017,5,0,
COMU,7F,6/25/2017,2017,5,0,
COMU,7G,6/25/2017,2017,5,0,
COMU,7H,6/25/2017,2017,5,0,
COMU,7.1 A,6/25/2017,2017,5,0,
COMU,8,6/25/2017,2017,5,0,
COMU,9,6/25/2017,2017,5,39,
COMU,10A,6/25/2017,2017,5,0,
COMU,10B,6/25/2017,2017,5,0,
COMU,10C,6/25/2017,2017,5,3,
COMU,10D,6/25/2017,2017,5,63,
COMU,10E,6/25/2017,2017,5,16,
COMU,10F,6/25/2017,2017,5,35,
COMU,10G,6/25/2017,2017,5,36,
COMU,10H,6/25/2017,2017,5,2,
COMU,10I,6/25/2017,2017,5,0,
COMU,11,6/25/2017,2017,5,0,
PECO,18,6/25/2017,2017,5,0,0
PECO,1,6/25/2017,2017,5,0,0
PECO,2,6/25/2017,2017,5,0,0
PECO,2A,6/25/2017,2017,5,0,0
PECO,3A,6/25/2017,2017,5,0,2
PECO,3C,6/25/2017,2017,5,0,0
PECO,4,6/25/2017,2017,5,0,0
PECO,5A,6/25/2017,2017,5,0,0
PECO,5B,6/25/2017,2017,5,0,0
PECO,6A,6/25/2017,2017,5,0,0
PECO,6B,6/25/2017,2017,5,0,0
PECO,7A,6/25/2017,2017,5,0,0
PECO,7B,6/25/2017,2017,5,1,0
PECO,7C,6/25/2017,2017,5,0,0
PECO,7D,6/25/2017,2017,5,0,0
PECO,7E,6/25/2017,2017,5,0,0
PECO,7F,6/25/2017,2017,5,0,0
PECO,7G,6/25/2017,2017,5,0,0
PECO,7H,6/25/2017,2017,5,0,0
PECO,7.1 A,6/25/2017,2017,5,0,0
PECO,8,6/25/2017,2017,5,0,0
PECO,9,6/25/2017,2017,5,0,0
PECO,10A,6/25/2017,2017,5,0,0
PECO,10B,6/25/2017,2017,5,0,0
PECO,10C,6/25/2017,2017,5,0,0
PECO,10D,6/25/2017,2017,5,14,8
PECO,10E,6/25/2017,2017,5,1,0
PECO,10F,6/25/2017,2017,5,0,0
PECO,10G,6/25/2017,2017,5,7,6
PECO,10H,6/25/2017,2017,5,4,0
PECO,10I,6/25/2017,2017,5,0,0
PECO,11,6/25/2017,2017,5,0,0
BLKI,18,6/28/2017,2017,6,0,0
BLKI,1,6/28/2017,2017,6,1,4
BLKI,2,6/28/2017,2017,6,0,0
BLKI,2A,6/28/2017,2017,6,0,0
BLKI,3A,6/28/2017,2017,6,0,0
BLKI,3C,6/28/2017,2017,6,0,0
BLKI,4,6/28/2017,2017,6,0,0
BLKI,5A,6/28/2017,2017,6,0,0
BLKI,5B,6/28/2017,2017,6,0,0
BLKI,6A,6/28/2017,2017,6,0,0
BLKI,6B,6/28/2017,2017,6,0,0
BLKI,7A,6/28/2017,2017,6,0,0
BLKI,7B,6/28/2017,2017,6,4,4
BLKI,7C,6/28/2017,2017,6,0,0
BLKI,7D,6/28/2017,2017,6,5,4
BLKI,7E,6/28/2017,2017,6,0,0
BLKI,7F,6/28/2017,2017,6,0,0
BLKI,7G,6/28/2017,2017,6,0,0
BLKI,7H,6/28/2017,2017,6,0,4
BLKI,7.1 A,6/28/2017,2017,6,1,17
BLKI,8,6/28/2017,2017,6,1,1
BLKI,9,6/28/2017,2017,6,14,25
BLKI,10A,6/28/2017,2017,6,0,0
BLKI,10B,6/28/2017,2017,6,4,16
BLKI,10C,6/28/2017,2017,6,16,32
BLKI,10D,6/28/2017,2017,6,37,46
BLKI,10E,6/28/2017,2017,6,13,25
BLKI,10F,6/28/2017,2017,6,118,24
BLKI,10G,6/28/2017,2017,6,25,32
BLKI,10H,6/28/2017,2017,6,15,49
BLKI,10I,6/28/2017,2017,6,2,25
BLKI,11,6/28/2017,2017,6,10,18
COMU,18,6/28/2017,2017,6,0,
COMU,1,6/28/2017,2017,6,0,
COMU,2,6/28/2017,2017,6,0,
COMU,2A,6/28/2017,2017,6,0,
COMU,3A,6/28/2017,2017,6,0,
COMU,3C,6/28/2017,2017,6,0,
COMU,4,6/28/2017,2017,6,0,
COMU,5A,6/28/2017,2017,6,0,
COMU,5B,6/28/2017,2017,6,0,
COMU,6A,6/28/2017,2017,6,0,
COMU,6B,6/28/2017,2017,6,0,
COMU,7A,6/28/2017,2017,6,0,
COMU,7B,6/28/2017,2017,6,0,
COMU,7C,6/28/2017,2017,6,0,
COMU,7D,6/28/2017,2017,6,0,
COMU,7E,6/28/2017,2017,6,0,
COMU,7F,6/28/2017,2017,6,0,
COMU,7G,6/28/2017,2017,6,0,
COMU,7H,6/28/2017,2017,6,0,
COMU,7.1 A,6/28/2017,2017,6,0,
COMU,8,6/28/2017,2017,6,0,
COMU,9,6/28/2017,2017,6,36,
COMU,10A,6/28/2017,2017,6,2,
COMU,10B,6/28/2017,2017,6,0,
COMU,10C,6/28/2017,2017,6,14,
COMU,10D,6/28/2017,2017,6,130,
COMU,10E,6/28/2017,2017,6,53,
COMU,10F,6/28/2017,2017,6,66,
COMU,10G,6/28/2017,2017,6,25,
COMU,10H,6/28/2017,2017,6,59,
COMU,10I,6/28/2017,2017,6,81,
COMU,11,6/28/2017,2017,6,0,
PECO,18,6/28/2017,2017,6,0,0
PECO,1,6/28/2017,2017,6,0,0
PECO,2,6/28/2017,2017,6,0,0
PECO,2A,6/28/2017,2017,6,0,0
PECO,3A,6/28/2017,2017,6,0,0
PECO,3C,6/28/2017,2017,6,0,0
PECO,4,6/28/2017,2017,6,0,0
PECO,5A,6/28/2017,2017,6,0,0
PECO,5B,6/28/2017,2017,6,0,0
PECO,6A,6/28/2017,2017,6,0,0
PECO,6B,6/28/2017,2017,6,0,0
PECO,7A,6/28/2017,2017,6,0,0
PECO,7B,6/28/2017,2017,6,0,0
PECO,7C,6/28/2017,2017,6,0,0
PECO,7D,6/28/2017,2017,6,1,0
PECO,7E,6/28/2017,2017,6,0,0
PECO,7F,6/28/2017,2017,6,0,0
PECO,7G,6/28/2017,2017,6,0,0
PECO,7H,6/28/2017,2017,6,0,0
PECO,7.1 A,6/28/2017,2017,6,0,0
PECO,8,6/28/2017,2017,6,0,0
PECO,9,6/28/2017,2017,6,0,0
PECO,10A,6/28/2017,2017,6,0,0
PECO,10B,6/28/2017,2017,6,0,0
PECO,10C,6/28/2017,2017,6,0,0
PECO,10D,6/28/2017,2017,6,15,8
PECO,10E,6/28/2017,2017,6,0,0
PECO,10F,6/28/2017,2017,6,1,0
PECO,10G,6/28/2017,2017,6,3,6
PECO,10H,6/28/2017,2017,6,2,0
PECO,10I,6/28/2017,2017,6,0,0
PECO,11,6/28/2017,2017,6,0,0
BLKI,18,6/30/2017,2017,7,0,0
BLKI,1,6/30/2017,2017,7,2,3
BLKI,2,6/30/2017,2017,7,0,0
BLKI,2A,6/30/2017,2017,7,0,0
BLKI,3A,6/30/2017,2017,7,0,0
BLKI,3C,6/30/2017,2017,7,0,0
BLKI,4,6/30/2017,2017,7,0,0
BLKI,5A,6/30/2017,2017,7,0,0
BLKI,5B,6/30/2017,2017,7,0,0
BLKI,6A,6/30/2017,2017,7,0,0
BLKI,6B,6/30/2017,2017,7,0,0
BLKI,7A,6/30/2017,2017,7,0,0
BLKI,7B,6/30/2017,2017,7,6,4
BLKI,7C,6/30/2017,2017,7,0,0
BLKI,7D,6/30/2017,2017,7,5,4
BLKI,7E,6/30/2017,2017,7,0,0
BLKI,7F,6/30/2017,2017,7,0,0
BLKI,7G,6/30/2017,2017,7,0,0
BLKI,7H,6/30/2017,2017,7,8,3
BLKI,7.1 A,6/30/2017,2017,7,8,17
BLKI,8,6/30/2017,2017,7,0,1
BLKI,9,6/30/2017,2017,7,6,21
BLKI,10A,6/30/2017,2017,7,0,0
